Date,Close
04-Jan-05,"2,787.09"
05-Jan-05,"2,772.43"
06-Jan-05,"2,754.78"
09-Jan-05,"2,773.34"
10-Jan-05,"2,749.18"
11-Jan-05,"2,792.40"
12-Jan-05,"2,811.05"
13-Jan-05,"2,832.84"
16-Jan-05,"2,819.82"
17-Jan-05,"2,847.93"
18-Jan-05,"2,896.13"
23-Jan-05,"3,016.40"
24-Jan-05,"3,105.13"
25-Jan-05,"3,203.09"
26-Jan-05,"3,158.82"
27-Jan-05,"3,244.01"
30-Jan-05,"3,445.42"
31-Jan-05,"3,507.99"
01-Feb-05,"3,474.52"
02-Feb-05,"3,575.54"
03-Feb-05,"3,559.37"
06-Feb-05,"3,591.98"
07-Feb-05,"3,568.58"
08-Feb-05,"3,449.72"
09-Feb-05,"3,417.80"
13-Feb-05,"3,563.35"
14-Feb-05,"3,514.86"
15-Feb-05,"3,510.47"
16-Feb-05,"3,554.08"
17-Feb-05,"3,567.10"
20-Feb-05,"3,576.46"
21-Feb-05,"3,532.51"
22-Feb-05,"3,553.78"
23-Feb-05,"3,613.45"
24-Feb-05,"3,693.59"
27-Feb-05,"3,918.87"
28-Feb-05,"3,910.35"
01-Mar-05,"3,920.79"
02-Mar-05,"3,980.74"
03-Mar-05,"4,036.49"
06-Mar-05,"4,164.96"
07-Mar-05,"4,265.88"
08-Mar-05,"4,235.55"
09-Mar-05,"4,384.66"
10-Mar-05,"4,416.37"
13-Mar-05,"4,495.40"
14-Mar-05,"4,455.85"
15-Mar-05,"4,479.88"
16-Mar-05,"4,390.21"
17-Mar-05,"4,114.98"
20-Mar-05,"4,212.15"
21-Mar-05,"4,077.56"
22-Mar-05,"3,942.42"
23-Mar-05,"4,118.66"
24-Mar-05,"4,048.65"
27-Mar-05,"4,090.04"
28-Mar-05,"3,943.93"
29-Mar-05,"3,919.17"
30-Mar-05,"3,762.43"
31-Mar-05,"3,917.84"
03-Apr-05,"3,957.76"
04-Apr-05,"3,959.92"
05-Apr-05,"3,976.80"
06-Apr-05,"4,031.04"
07-Apr-05,"4,074.19"
10-Apr-05,"3,934.82"
11-Apr-05,"4,039.27"
12-Apr-05,"4,053.02"
13-Apr-05,"3,985.04"
14-Apr-05,"4,045.06"
17-Apr-05,"4,110.05"
18-Apr-05,"4,038.29"
19-Apr-05,"3,960.54"
20-Apr-05,"3,930.04"
26-Apr-05,"4,182.97"
27-Apr-05,"4,204.99"
28-Apr-05,"4,186.87"
03-May-05,"4,179.56"
04-May-05,"4,291.80"
05-May-05,"4,411.95"
08-May-05,"4,483.24"
09-May-05,"4,417.06"
10-May-05,"4,493.21"
11-May-05,"4,468.10"
12-May-05,"4,427.28"
15-May-05,"4,392.40"
16-May-05,"4,248.18"
17-May-05,"4,280.33"
18-May-05,"4,262.62"
19-May-05,"4,125.62"
22-May-05,"4,102.29"
23-May-05,"4,142.45"
24-May-05,"4,211.43"
25-May-05,"4,193.69"
26-May-05,"4,210.08"
29-May-05,"4,179.11"
30-May-05,"4,332.04"
31-May-05,"4,289.34"
01-Jun-05,"4,238.07"
02-Jun-05,"4,163.06"
05-Jun-05,"4,252.84"
06-Jun-05,"4,304.93"
07-Jun-05,"4,310.99"
08-Jun-05,"4,283.91"
09-Jun-05,"4,357.57"
12-Jun-05,"4,417.34"
13-Jun-05,"4,401.18"
14-Jun-05,"4,461.32"
15-Jun-05,"4,513.73"
16-Jun-05,"4,617.95"
18-Jun-05,"4,617.95"
19-Jun-05,"4,782.16"
20-Jun-05,"4,927.59"
21-Jun-05,"4,921.50"
22-Jun-05,"4,865.93"
23-Jun-05,"4,968.29"
26-Jun-05,"4,983.65"
27-Jun-05,"4,943.03"
28-Jun-05,"4,896.65"
29-Jun-05,"4,834.25"
30-Jun-05,"4,828.66"
03-Jul-05,"4,906.18"
04-Jul-05,"4,897.29"
05-Jul-05,"5,005.57"
06-Jul-05,"5,003.36"
07-Jul-05,"4,894.71"
10-Jul-05,"4,966.34"
11-Jul-05,"4,932.15"
12-Jul-05,"4,930.90"
13-Jul-05,"4,930.60"
14-Jul-05,"4,935.80"
17-Jul-05,"4,950.21"
18-Jul-05,"4,898.34"
19-Jul-05,"4,958.10"
20-Jul-05,"4,986.31"
21-Jul-05,"4,966.65"
24-Jul-05,"4,813.99"
25-Jul-05,"4,829.81"
26-Jul-05,"4,775.52"
27-Jul-05,"4,811.72"
28-Jul-05,"4,865.11"
31-Jul-05,"4,840.52"
01-Aug-05,"4,868.43"
02-Aug-05,"4,885.61"
03-Aug-05,"4,833.54"
04-Aug-05,"4,761.03"
07-Aug-05,"4,810.44"
08-Aug-05,"4,817.64"
09-Aug-05,"4,822.18"
10-Aug-05,"4,780.78"
11-Aug-05,"4,711.28"
14-Aug-05,"4,718.61"
15-Aug-05,"4,735.36"
16-Aug-05,"4,767.52"
17-Aug-05,"4,711.28"
18-Aug-05,"4,651.99"
21-Aug-05,"4,628.75"
22-Aug-05,"4,559.63"
23-Aug-05,"4,612.16"
24-Aug-05,"4,716.03"
25-Aug-05,"4,753.03"
28-Aug-05,"4,861.69"
29-Aug-05,"4,904.88"
30-Aug-05,"4,849.04"
31-Aug-05,"4,815.46"
01-Sep-05,"4,907.30"
04-Sep-05,"4,995.56"
05-Sep-05,"5,023.25"
06-Sep-05,"4,990.01"
07-Sep-05,"5,064.75"
08-Sep-05,"5,091.57"
11-Sep-05,"5,118.16"
12-Sep-05,"5,058.16"
13-Sep-05,"5,078.30"
14-Sep-05,"5,075.91"
15-Sep-05,"5,127.29"
18-Sep-05,"5,097.72"
19-Sep-05,"5,080.42"
20-Sep-05,"5,058.62"
21-Sep-05,"5,103.34"
22-Sep-05,"5,231.07"
25-Sep-05,"5,385.59"
26-Sep-05,"5,414.88"
27-Sep-05,"5,518.70"
28-Sep-05,"5,475.87"
29-Sep-05,"5,476.78"
02-Oct-05,"5,575.10"
03-Oct-05,"5,525.79"
04-Oct-05,"5,463.38"
05-Oct-05,"5,453.14"
09-Oct-05,"5,523.49"
10-Oct-05,"5,495.31"
11-Oct-05,"5,531.02"
12-Oct-05,"5,654.97"
13-Oct-05,"5,684.55"
16-Oct-05,"5,632.20"
17-Oct-05,"5,670.00"
18-Oct-05,"5,613.02"
19-Oct-05,"5,488.42"
20-Oct-05,"5,578.74"
23-Oct-05,"5,555.83"
24-Oct-05,"5,518.29"
25-Oct-05,"5,456.59"
26-Oct-05,"5,490.67"
27-Oct-05,"5,457.65"
30-Oct-05,"5,514.45"
31-Oct-05,"5,622.07"
01-Nov-05,"5,737.07"
06-Nov-05,"5,948.89"
07-Nov-05,"5,966.64"
08-Nov-05,"6,055.00"
09-Nov-05,"6,039.60"
10-Nov-05,"5,978.73"
13-Nov-05,"5,896.43"
14-Nov-05,"5,742.61"
15-Nov-05,"5,792.23"
16-Nov-05,"5,761.81"
17-Nov-05,"5,725.12"
20-Nov-05,"5,792.05"
21-Nov-05,"5,815.67"
22-Nov-05,"5,688.55"
23-Nov-05,"5,568.25"
24-Nov-05,"5,613.84"
27-Nov-05,"5,598.32"
28-Nov-05,"5,625.52"
29-Nov-05,"5,637.57"
30-Nov-05,"5,550.60"
01-Dec-05,"5,603.22"
04-Dec-05,"5,782.33"
05-Dec-05,"5,813.74"
06-Dec-05,"5,839.59"
07-Dec-05,"6,093.53"
08-Dec-05,"6,068.10"
11-Dec-05,"6,053.61"
12-Dec-05,"6,017.79"
13-Dec-05,"6,033.72"
14-Dec-05,"6,030.05"
15-Dec-05,"5,965.78"
18-Dec-05,"6,050.19"
19-Dec-05,"6,028.51"
20-Dec-05,"5,992.09"
21-Dec-05,"6,019.50"
22-Dec-05,"6,059.43"
25-Dec-05,"6,088.75"
26-Dec-05,"6,152.10"
27-Dec-05,"6,129.39"
28-Dec-05,"6,257.36"
29-Dec-05,"6,324.70"
02-Jan-06,"6,502.60"
03-Jan-06,"6,620.91"
04-Jan-06,"6,610.69"
05-Jan-06,"6,702.35"
08-Jan-06,"6,936.71"
12-Jan-06,"7,357.08"
15-Jan-06,"7,283.66"
16-Jan-06,"7,263.48"
17-Jan-06,"7,336.58"
18-Jan-06,"7,259.76"
19-Jan-06,"7,467.10"
22-Jan-06,"7,906.05"
23-Jan-06,"7,683.45"
24-Jan-06,"7,530.63"
25-Jan-06,"7,647.62"
26-Jan-06,"7,888.19"
29-Jan-06,"8,063.92"
30-Jan-06,"7,930.19"
01-Feb-06,"8,139.96"
02-Feb-06,"8,007.76"
05-Feb-06,"7,794.04"
06-Feb-06,"7,982.84"
07-Feb-06,"8,033.03"
08-Feb-06,"7,669.79"
09-Feb-06,"7,447.65"
12-Feb-06,"7,436.19"
13-Feb-06,"7,161.91"
14-Feb-06,"7,324.46"
15-Feb-06,"7,119.04"
16-Feb-06,"6,755.44"
19-Feb-06,"6,955.95"
20-Feb-06,"6,984.14"
21-Feb-06,"6,800.94"
22-Feb-06,"6,842.26"
23-Feb-06,"7,026.13"
26-Feb-06,"7,164.21"
27-Feb-06,"7,040.80"
28-Feb-06,"7,091.56"
01-Mar-06,"7,117.29"
02-Mar-06,"6,962.85"
05-Mar-06,"6,641.76"
06-Mar-06,"6,732.89"
07-Mar-06,"6,625.79"
08-Mar-06,"6,543.68"
09-Mar-06,"6,572.66"
12-Mar-06,"6,467.75"
13-Mar-06,"6,295.75"
14-Mar-06,"5,892.73"
15-Mar-06,"6,309.51"
16-Mar-06,"6,370.73"
19-Mar-06,"6,562.74"
20-Mar-06,"6,600.01"
21-Mar-06,"6,570.72"
22-Mar-06,"6,681.42"
23-Mar-06,"6,708.55"
26-Mar-06,"6,840.61"
27-Mar-06,"6,813.32"
28-Mar-06,"6,801.24"
29-Mar-06,"6,834.56"
30-Mar-06,"6,767.61"
02-Apr-06,"6,749.67"
03-Apr-06,"6,833.66"
04-Apr-06,"6,819.32"
05-Apr-06,"6,933.39"
06-Apr-06,"7,115.93"
09-Apr-06,"7,064.57"
11-Apr-06,"7,071.39"
12-Apr-06,"7,088.56"
13-Apr-06,"6,909.79"
16-Apr-06,"6,536.42"
17-Apr-06,"6,515.39"
18-Apr-06,"6,345.56"
19-Apr-06,"6,437.18"
20-Apr-06,"6,640.85"
26-Apr-06,"6,532.36"
27-Apr-06,"6,586.00"
30-Apr-06,"6,633.71"
02-May-06,"6,775.25"
03-May-06,"6,738.13"
04-May-06,"6,691.44"
07-May-06,"6,569.43"
08-May-06,"6,465.79"
09-May-06,"6,304.25"
10-May-06,"6,279.07"
11-May-06,"6,273.40"
14-May-06,"6,214.08"
15-May-06,"5,965.96"
16-May-06,"6,107.29"
17-May-06,"6,038.29"
18-May-06,"6,084.95"
21-May-06,"5,935.63"
22-May-06,"5,534.56"
23-May-06,"5,112.99"
24-May-06,"5,302.12"
25-May-06,"5,112.66"
28-May-06,"5,203.04"
29-May-06,"5,169.24"
30-May-06,"5,297.98"
31-May-06,"5,363.57"
01-Jun-06,"5,468.40"
04-Jun-06,"5,538.65"
05-Jun-06,"5,473.74"
06-Jun-06,"5,424.10"
07-Jun-06,"5,478.40"
08-Jun-06,"5,355.86"
11-Jun-06,"5,194.48"
12-Jun-06,"5,035.73"
13-Jun-06,"4,896.25"
14-Jun-06,"4,658.21"
15-Jun-06,"4,771.46"
18-Jun-06,"4,876.59"
19-Jun-06,"4,964.41"
20-Jun-06,"4,972.09"
21-Jun-06,"4,854.87"
22-Jun-06,"4,841.71"
25-Jun-06,"4,857.76"
26-Jun-06,"4,685.49"
27-Jun-06,"4,652.84"
28-Jun-06,"4,729.38"
29-Jun-06,"4,772.78"
02-Jul-06,"4,848.52"
03-Jul-06,"4,894.89"
04-Jul-06,"5,021.62"
05-Jul-06,"5,282.40"
06-Jul-06,"5,370.99"
09-Jul-06,"5,316.47"
10-Jul-06,"5,360.67"
11-Jul-06,"5,492.13"
12-Jul-06,"5,325.50"
13-Jul-06,"5,124.97"
16-Jul-06,"4,826.83"
17-Jul-06,"4,858.95"
18-Jul-06,"4,933.07"
19-Jul-06,"4,938.12"
20-Jul-06,"4,943.20"
24-Jul-06,"5,132.16"
25-Jul-06,"5,250.56"
26-Jul-06,"5,393.04"
27-Jul-06,"5,558.25"
30-Jul-06,"5,714.02"
31-Jul-06,"5,674.44"
01-Aug-06,"5,815.45"
02-Aug-06,"5,732.64"
03-Aug-06,"5,729.72"
06-Aug-06,"5,713.58"
07-Aug-06,"5,770.15"
08-Aug-06,"5,858.64"
09-Aug-06,"5,760.63"
10-Aug-06,"5,748.67"
13-Aug-06,"5,817.25"
14-Aug-06,"5,795.61"
15-Aug-06,"5,806.78"
16-Aug-06,"5,795.90"
17-Aug-06,"5,741.44"
20-Aug-06,"5,904.79"
21-Aug-06,"5,897.08"
22-Aug-06,"5,897.46"
23-Aug-06,"5,890.09"
24-Aug-06,"6,060.68"
27-Aug-06,"6,047.92"
28-Aug-06,"6,126.46"
29-Aug-06,"6,149.99"
30-Aug-06,"6,163.09"
31-Aug-06,"6,232.75"
03-Sep-06,"6,213.53"
04-Sep-06,"6,184.82"
05-Sep-06,"6,151.69"
06-Sep-06,"6,083.96"
07-Sep-06,"6,026.39"
10-Sep-06,"5,997.63"
11-Sep-06,"6,046.82"
12-Sep-06,"6,073.98"
13-Sep-06,"6,150.86"
14-Sep-06,"6,249.83"
17-Sep-06,"6,246.87"
18-Sep-06,"6,250.93"
19-Sep-06,"6,384.39"
20-Sep-06,"6,400.73"
21-Sep-06,"6,365.01"
24-Sep-06,"6,297.95"
25-Sep-06,"6,311.56"
26-Sep-06,"6,348.45"
27-Sep-06,"6,426.93"
28-Sep-06,"6,444.93"
01-Oct-06,"6,459.73"
02-Oct-06,"6,490.43"
03-Oct-06,"6,343.51"
04-Oct-06,"6,292.14"
08-Oct-06,"6,328.53"
09-Oct-06,"6,229.26"
10-Oct-06,"6,145.82"
11-Oct-06,"6,203.68"
12-Oct-06,"6,302.41"
15-Oct-06,"6,314.80"
16-Oct-06,"6,362.08"
17-Oct-06,"6,400.23"
18-Oct-06,"6,379.24"
19-Oct-06,"6,368.74"
22-Oct-06,"6,417.13"
29-Oct-06,"6,567.84"
30-Oct-06,"6,536.95"
31-Oct-06,"6,609.54"
01-Nov-06,"6,624.60"
02-Nov-06,"6,561.05"
05-Nov-06,"6,539.95"
06-Nov-06,"6,414.64"
07-Nov-06,"6,399.93"
08-Nov-06,"6,392.58"
09-Nov-06,"6,396.88"
12-Nov-06,"6,490.88"
13-Nov-06,"6,427.10"
14-Nov-06,"6,441.84"
15-Nov-06,"6,478.92"
16-Nov-06,"6,420.48"
19-Nov-06,"6,285.28"
20-Nov-06,"6,301.07"
21-Nov-06,"6,415.90"
22-Nov-06,"6,531.85"
23-Nov-06,"6,609.88"
26-Nov-06,"6,687.46"
27-Nov-06,"6,702.46"
28-Nov-06,"6,625.65"
29-Nov-06,"6,508.83"
30-Nov-06,"6,560.74"
03-Dec-06,"6,570.24"
04-Dec-06,"6,537.12"
05-Dec-06,"6,482.61"
06-Dec-06,"6,637.31"
07-Dec-06,"6,663.33"
10-Dec-06,"6,652.24"
11-Dec-06,"6,691.88"
12-Dec-06,"6,738.94"
13-Dec-06,"6,748.95"
14-Dec-06,"6,747.37"
17-Dec-06,"6,840.07"
18-Dec-06,"6,890.84"
19-Dec-06,"6,829.17"
20-Dec-06,"6,783.28"
21-Dec-06,"6,810.08"
24-Dec-06,"6,817.58"
25-Dec-06,"6,747.76"
26-Dec-06,"6,770.58"
27-Dec-06,"6,855.75"
28-Dec-06,"6,973.41"
03-Jan-07,"7,104.88"
04-Jan-07,"7,152.39"
08-Jan-07,"7,240.14"
09-Jan-07,"7,144.04"
10-Jan-07,"7,043.44"
11-Jan-07,"7,074.13"
14-Jan-07,"7,048.63"
15-Jan-07,"7,068.49"
16-Jan-07,"7,057.53"
17-Jan-07,"7,028.14"
18-Jan-07,"6,961.70"
22-Jan-07,"6,930.09"
23-Jan-07,"6,912.50"
24-Jan-07,"6,832.30"
25-Jan-07,"6,731.71"
28-Jan-07,"6,560.82"
29-Jan-07,"6,545.14"
30-Jan-07,"6,640.63"
31-Jan-07,"6,675.81"
01-Feb-07,"6,770.68"
04-Feb-07,"6,848.64"
05-Feb-07,"6,769.85"
06-Feb-07,"6,893.48"
07-Feb-07,"6,948.18"
08-Feb-07,"6,983.90"
11-Feb-07,"7,027.27"
12-Feb-07,"6,960.06"
13-Feb-07,"7,023.55"
14-Feb-07,"7,152.81"
15-Feb-07,"7,205.64"
18-Feb-07,"7,295.13"
19-Feb-07,"7,273.62"
20-Feb-07,"7,314.34"
21-Feb-07,"7,384.19"
22-Feb-07,"7,354.52"
25-Feb-07,"7,375.30"
26-Feb-07,"7,418.68"
27-Feb-07,"7,418.33"
28-Feb-07,"7,165.06"
01-Mar-07,"7,183.13"
04-Mar-07,"7,080.33"
05-Mar-07,"6,928.54"
06-Mar-07,"6,974.38"
07-Mar-07,"7,086.54"
08-Mar-07,"7,161.14"
11-Mar-07,"7,219.85"
12-Mar-07,"7,151.16"
13-Mar-07,"7,225.35"
14-Mar-07,"7,122.92"
15-Mar-07,"7,244.14"
18-Mar-07,"7,196.80"
19-Mar-07,"7,177.34"
20-Mar-07,"7,127.35"
21-Mar-07,"7,130.37"
22-Mar-07,"7,187.87"
25-Mar-07,"7,197.71"
26-Mar-07,"7,272.80"
27-Mar-07,"7,251.26"
28-Mar-07,"7,226.69"
29-Mar-07,"7,191.90"
02-Apr-07,"7,171.23"
03-Apr-07,"7,173.48"
04-Apr-07,"7,233.05"
05-Apr-07,"7,281.75"
10-Apr-07,"7,358.94"
11-Apr-07,"7,434.20"
12-Apr-07,"7,410.57"
15-Apr-07,"7,316.54"
16-Apr-07,"7,447.65"
17-Apr-07,"7,467.55"
18-Apr-07,"7,458.54"
19-Apr-07,"7,376.25"
22-Apr-07,"7,375.82"
23-Apr-07,"7,299.97"
24-Apr-07,"7,323.51"
26-Apr-07,"7,445.55"
29-Apr-07,"7,411.70"
30-Apr-07,"7,428.19"
02-May-07,"7,487.32"
03-May-07,"7,506.96"
06-May-07,"7,598.67"
07-May-07,"7,602.55"
08-May-07,"7,633.13"
09-May-07,"7,680.53"
10-May-07,"7,629.19"
13-May-07,"7,630.70"
14-May-07,"7,607.10"
15-May-07,"7,538.01"
16-May-07,"7,410.72"
17-May-07,"7,424.53"
20-May-07,"7,481.03"
21-May-07,"7,441.01"
22-May-07,"7,437.10"
23-May-07,"7,536.97"
24-May-07,"7,563.09"
27-May-07,"7,625.26"
28-May-07,"7,576.54"
29-May-07,"7,719.70"
30-May-07,"7,693.46"
31-May-07,"7,769.63"
03-Jun-07,"7,775.85"
04-Jun-07,"7,832.06"
05-Jun-07,"7,829.27"
06-Jun-07,"7,805.88"
07-Jun-07,"7,703.58"
10-Jun-07,"7,643.18"
11-Jun-07,"7,697.66"
12-Jun-07,"7,674.59"
13-Jun-07,"7,610.67"
14-Jun-07,"7,736.61"
17-Jun-07,"7,897.83"
18-Jun-07,"7,963.88"
19-Jun-07,"7,861.09"
20-Jun-07,"7,981.15"
21-Jun-07,"7,913.94"
24-Jun-07,"7,823.21"
25-Jun-07,"7,754.79"
26-Jun-07,"7,800.37"
27-Jun-07,"7,759.32"
28-Jun-07,"7,803.40"
02-Jul-07,"7,944.39"
03-Jul-07,"8,088.44"
04-Jul-07,"8,132.82"
05-Jul-07,"8,167.79"
08-Jul-07,"8,246.21"
09-Jul-07,"8,368.85"
10-Jul-07,"8,496.87"
11-Jul-07,"8,371.88"
12-Jul-07,"8,345.73"
15-Jul-07,"8,498.22"
16-Jul-07,"8,519.56"
17-Jul-07,"8,486.47"
18-Jul-07,"8,424.09"
19-Jul-07,"8,469.51"
22-Jul-07,"8,419.83"
24-Jul-07,"8,469.27"
25-Jul-07,"8,449.75"
26-Jul-07,"8,477.05"
29-Jul-07,"8,217.22"
30-Jul-07,"8,161.40"
31-Jul-07,"8,244.25"
01-Aug-07,"8,110.13"
02-Aug-07,"8,129.48"
05-Aug-07,"8,108.99"
06-Aug-07,"8,065.62"
07-Aug-07,"8,137.85"
08-Aug-07,"8,148.52"
09-Aug-07,"8,178.42"
12-Aug-07,"7,966.85"
13-Aug-07,"7,918.86"
14-Aug-07,"8,114.11"
15-Aug-07,"8,073.42"
16-Aug-07,"7,797.26"
19-Aug-07,"7,812.35"
20-Aug-07,"7,644.35"
21-Aug-07,"7,517.75"
22-Aug-07,"7,560.29"
23-Aug-07,"7,584.51"
26-Aug-07,"7,656.64"
27-Aug-07,"7,707.06"
28-Aug-07,"7,732.49"
29-Aug-07,"7,668.25"
30-Aug-07,"7,748.97"
02-Sep-07,"7,802.95"
03-Sep-07,"7,967.01"
04-Sep-07,"8,100.48"
05-Sep-07,"8,109.43"
06-Sep-07,"8,166.59"
09-Sep-07,"8,088.31"
10-Sep-07,"8,090.14"
11-Sep-07,"8,208.20"
12-Sep-07,"8,286.49"
13-Sep-07,"8,282.93"
16-Sep-07,"8,470.44"
17-Sep-07,"8,493.62"
18-Sep-07,"8,490.07"
19-Sep-07,"8,608.62"
20-Sep-07,"8,530.23"
23-Sep-07,"8,520.92"
24-Sep-07,"8,436.36"
25-Sep-07,"8,416.41"
26-Sep-07,"8,529.93"
27-Sep-07,"8,647.19"
30-Sep-07,"8,687.82"
01-Oct-07,"8,766.29"
02-Oct-07,"8,812.90"
03-Oct-07,"8,757.59"
04-Oct-07,"8,770.77"
08-Oct-07,"8,892.60"
09-Oct-07,"8,905.74"
10-Oct-07,"8,929.82"
11-Oct-07,"8,957.52"
16-Oct-07,"9,055.07"
17-Oct-07,"9,020.92"
18-Oct-07,"8,964.35"
21-Oct-07,"8,877.88"
22-Oct-07,"8,889.51"
23-Oct-07,"8,971.81"
24-Oct-07,"9,060.37"
25-Oct-07,"9,151.20"
28-Oct-07,"9,276.84"
29-Oct-07,"9,286.25"
30-Oct-07,"9,432.33"
31-Oct-07,"9,390.86"
01-Nov-07,"9,527.17"
04-Nov-07,"9,433.61"
05-Nov-07,"9,362.20"
06-Nov-07,"9,295.61"
07-Nov-07,"9,301.96"
08-Nov-07,"9,177.45"
11-Nov-07,"9,395.64"
12-Nov-07,"9,389.09"
13-Nov-07,"9,275.38"
14-Nov-07,"9,379.12"
15-Nov-07,"9,414.09"
18-Nov-07,"9,599.49"
19-Nov-07,"9,781.54"
20-Nov-07,"9,708.61"
21-Nov-07,"9,805.15"
22-Nov-07,"9,662.77"
25-Nov-07,"9,693.22"
26-Nov-07,"9,672.17"
27-Nov-07,"9,699.35"
28-Nov-07,"9,642.59"
29-Nov-07,"9,721.68"
02-Dec-07,"9,828.02"
03-Dec-07,"9,864.15"
04-Dec-07,"9,998.24"
05-Dec-07,"10,082.39"
06-Dec-07,"10,171.60"
09-Dec-07,"10,313.06"
10-Dec-07,"10,030.47"
11-Dec-07,"9,806.92"
12-Dec-07,"9,896.40"
13-Dec-07,"10,087.57"
16-Dec-07,"10,167.97"
17-Dec-07,"10,253.45"
23-Dec-07,"10,380.13"
24-Dec-07,"10,444.62"
25-Dec-07,"10,415.45"
26-Dec-07,"10,320.74"
27-Dec-07,"10,469.78"
30-Dec-07,"10,486.45"
31-Dec-07,"10,549.74"
02-Jan-08,"10,690.14"
03-Jan-08,"10,727.83"
06-Jan-08,"10,929.47"
08-Jan-08,"10,977.24"
10-Jan-08,"10,958.91"
13-Jan-08,"11,035.09"
14-Jan-08,"10,960.63"
15-Jan-08,"10,985.56"
16-Jan-08,"10,808.31"
17-Jan-08,"10,731.46"
20-Jan-08,"10,406.02"
21-Jan-08,"9,964.54"
22-Jan-08,"9,639.49"
23-Jan-08,"10,052.18"
24-Jan-08,"10,010.85"
27-Jan-08,"10,241.45"
28-Jan-08,"10,013.44"
29-Jan-08,"10,111.33"
30-Jan-08,"10,234.76"
31-Jan-08,"10,318.06"
03-Feb-08,"10,500.24"
04-Feb-08,"10,501.65"
05-Feb-08,"10,524.17"
06-Feb-08,"10,261.72"
07-Feb-08,"10,212.61"
10-Feb-08,"10,000.02"
11-Feb-08,"9,958.45"
12-Feb-08,"9,940.44"
13-Feb-08,"10,128.23"
14-Feb-08,"10,318.26"
17-Feb-08,"10,339.74"
18-Feb-08,"10,475.65"
19-Feb-08,"10,601.70"
20-Feb-08,"10,648.72"
21-Feb-08,"10,840.78"
24-Feb-08,"11,106.92"
25-Feb-08,"11,188.84"
26-Feb-08,"11,350.11"
27-Feb-08,"11,239.96"
28-Feb-08,"11,335.21"
02-Mar-08,"11,325.02"
03-Mar-08,"11,141.74"
04-Mar-08,"11,320.76"
05-Mar-08,"11,401.35"
06-Mar-08,"11,389.93"
09-Mar-08,"11,280.23"
10-Mar-08,"11,227.59"
11-Mar-08,"11,295.57"
12-Mar-08,"11,546.11"
13-Mar-08,"11,336.23"
16-Mar-08,"11,198.48"
17-Mar-08,"10,915.79"
18-Mar-08,"10,897.07"
19-Mar-08,"10,905.69"
23-Mar-08,"10,892.97"
24-Mar-08,"10,905.02"
25-Mar-08,"11,059.01"
26-Mar-08,"11,113.45"
27-Mar-08,"11,117.40"
30-Mar-08,"11,204.08"
31-Mar-08,"11,357.38"
01-Apr-08,"11,425.46"
02-Apr-08,"11,505.08"
03-Apr-08,"11,371.85"
06-Apr-08,"11,465.96"
07-Apr-08,"11,599.20"
08-Apr-08,"11,698.78"
09-Apr-08,"11,663.31"
10-Apr-08,"11,632.22"
13-Apr-08,"11,438.46"
14-Apr-08,"11,402.73"
15-Apr-08,"11,396.29"
16-Apr-08,"11,318.78"
17-Apr-08,"11,573.98"
20-Apr-08,"11,754.53"
21-Apr-08,"11,896.26"
22-Apr-08,"11,825.55"
23-Apr-08,"11,680.23"
24-Apr-08,"11,740.71"
29-Apr-08,"11,787.49"
30-Apr-08,"11,786.51"
04-May-08,"11,922.47"
05-May-08,"11,935.67"
06-May-08,"11,801.78"
07-May-08,"11,697.40"
08-May-08,"11,546.38"
11-May-08,"11,246.29"
12-May-08,"10,972.85"
13-May-08,"10,741.51"
14-May-08,"10,665.82"
15-May-08,"10,169.27"
18-May-08,"10,560.24"
19-May-08,"10,506.69"
20-May-08,"10,690.13"
21-May-08,"10,636.46"
22-May-08,"10,668.23"
25-May-08,"10,803.04"
26-May-08,"10,830.83"
27-May-08,"10,998.99"
28-May-08,"11,016.93"
29-May-08,"11,057.33"
01-Jun-08,"11,028.43"
02-Jun-08,"10,924.71"
03-Jun-08,"10,862.94"
04-Jun-08,"11,071.93"
05-Jun-08,"11,032.49"
08-Jun-08,"10,820.84"
09-Jun-08,"10,734.71"
10-Jun-08,"10,592.95"
11-Jun-08,"10,638.66"
12-Jun-08,"10,696.67"
15-Jun-08,"10,782.05"
16-Jun-08,"10,789.48"
17-Jun-08,"10,635.65"
18-Jun-08,"10,539.28"
19-Jun-08,"10,307.83"
22-Jun-08,"10,317.91"
23-Jun-08,"10,329.31"
24-Jun-08,"10,308.01"
25-Jun-08,"10,147.83"
26-Jun-08,"10,070.31"
29-Jun-08,"9,967.36"
30-Jun-08,"9,827.28"
02-Jul-08,"10,041.86"
03-Jul-08,"9,949.93"
06-Jul-08,"9,526.91"
07-Jul-08,"9,413.82"
08-Jul-08,"9,350.74"
09-Jul-08,"9,509.95"
10-Jul-08,"9,566.59"
13-Jul-08,"9,540.19"
14-Jul-08,"9,654.48"
15-Jul-08,"9,732.61"
16-Jul-08,"9,439.37"
17-Jul-08,"9,356.25"
20-Jul-08,"9,475.17"
21-Jul-08,"9,350.91"
22-Jul-08,"9,302.39"
24-Jul-08,"9,382.51"
27-Jul-08,"9,498.51"
28-Jul-08,"9,533.54"
29-Jul-08,"9,191.81"
30-Jul-08,"9,134.08"
31-Jul-08,"9,251.19"
03-Aug-08,"9,149.98"
04-Aug-08,"8,950.72"
05-Aug-08,"8,860.90"
06-Aug-08,"8,922.66"
07-Aug-08,"8,878.86"
